path,filename,participant,statement,confidence_level,confidence_type,accuracy,free_cued_recall
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s53.wav,S2_w019_t1_s53.wav',19,53.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s39.wav,S2_w019_t1_s39.wav',19,39.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s78.wav,S2_w019_t1_s78.wav',19,78.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s04.wav,S2_w019_t1_s04.wav',19,4.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s51.wav,S2_w019_t1_s51.wav',19,51.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s46.wav,S2_w019_t1_s46.wav',19,46.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s42.wav,S2_w019_t1_s42.wav',19,42.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s06.wav,S2_w019_t1_s06.wav',19,6.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s50.wav,S2_w019_t1_s50.wav',19,50.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s83.wav,S2_w019_t1_s83.wav',19,83.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s61.wav,S2_w019_t1_s61.wav',19,61.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s65.wav,S2_w019_t1_s65.wav',19,65.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s94.wav,S2_w019_t1_s94.wav',19,94.0,,,1,3
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s90.wav,S2_w019_t1_s90.wav',19,90.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s22.wav,S2_w019_t1_s22.wav',19,22.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s33.wav,S2_w019_t1_s33.wav',19,33.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s14.wav,S2_w019_t1_s14.wav',19,14.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s24.wav,S2_w019_t1_s24.wav',19,24.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s10.wav,S2_w019_t1_s10.wav',19,10.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s21.wav,S2_w019_t1_s21.wav',19,21.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s49.wav,S2_w019_t1_s49.wav',19,49.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s13.wav,S2_w019_t1_s13.wav',19,13.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s44.wav,S2_w019_t1_s44.wav',19,44.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s47.wav,S2_w019_t1_s47.wav',19,47.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s92.wav,S2_w019_t1_s92.wav',19,92.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s09.wav,S2_w019_t1_s09.wav',19,9.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s71.wav,S2_w019_t1_s71.wav',19,71.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s73.wav,S2_w019_t1_s73.wav',19,73.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s89.wav,S2_w019_t1_s89.wav',19,89.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s37.wav,S2_w019_t1_s37.wav',19,37.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s41.wav,S2_w019_t1_s41.wav',19,41.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s28.wav,S2_w019_t1_s28.wav',19,28.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s31.wav,S2_w019_t1_s31.wav',19,31.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s45.wav,S2_w019_t1_s45.wav',19,45.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s40.wav,S2_w019_t1_s40.wav',19,40.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s12.wav,S2_w019_t1_s12.wav',19,12.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s58.wav,S2_w019_t1_s58.wav',19,58.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s32.wav,S2_w019_t1_s32.wav',19,32.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s77.wav,S2_w019_t1_s77.wav',19,77.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s76.wav,S2_w019_t1_s76.wav',19,76.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s63.wav,S2_w019_t1_s63.wav',19,63.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s26.wav,S2_w019_t1_s26.wav',19,26.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s11.wav,S2_w019_t1_s11.wav',19,11.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s05.wav,S2_w019_t1_s05.wav',19,5.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s72.wav,S2_w019_t1_s72.wav',19,72.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s36.wav,S2_w019_t1_s36.wav',19,36.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s66.wav,S2_w019_t1_s66.wav',19,66.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s69.wav,S2_w019_t1_s69.wav',19,69.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s07.wav,S2_w019_t1_s07.wav',19,7.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s08.wav,S2_w019_t1_s08.wav',19,8.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s34.wav,S2_w019_t1_s34.wav',19,34.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s29.wav,S2_w019_t1_s29.wav',19,29.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s86.wav,S2_w019_t1_s86.wav',19,86.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s23.wav,S2_w019_t1_s23.wav',19,23.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s60.wav,S2_w019_t1_s60.wav',19,60.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s52.wav,S2_w019_t1_s52.wav',19,52.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s02.wav,S2_w019_t1_s02.wav',19,2.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s30.wav,S2_w019_t1_s30.wav',19,30.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s20.wav,S2_w019_t1_s20.wav',19,20.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s81.wav,S2_w019_t1_s81.wav',19,81.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s64.wav,S2_w019_t1_s64.wav',19,64.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s03.wav,S2_w019_t1_s03.wav',19,3.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s18.wav,S2_w019_t1_s18.wav',19,18.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s68.wav,S2_w019_t1_s68.wav',19,68.0,60.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s93.wav,S2_w019_t1_s93.wav',19,93.0,100.0,1.0,1,3
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s27.wav,S2_w019_t1_s27.wav',19,27.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s79.wav,S2_w019_t1_s79.wav',19,79.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s67.wav,S2_w019_t1_s67.wav',19,67.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s80.wav,S2_w019_t1_s80.wav',19,80.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s25.wav,S2_w019_t1_s25.wav',19,25.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w19_t01/S2_w19_t1_s48.wav,S2_w019_t1_s48.wav',19,48.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s46.wav,'S2_w08_t1_s46.wav',8,46.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s42.wav,'S2_w08_t1_s42.wav',8,42.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s58.wav,'S2_w08_t1_s58.wav',8,58.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s54.wav,'S2_w08_t1_s54.wav',8,54.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s24.wav,'S2_w08_t1_s24.wav',8,24.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s51.wav,'S2_w08_t1_s51.wav',8,51.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s50.wav,'S2_w08_t1_s50.wav',8,50.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s17.wav,'S2_w08_t1_s17.wav',8,17.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s05.wav,'S2_w08_t1_s05.wav',8,5.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s26.wav,'S2_w08_t1_s26.wav',8,26.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s06.wav,'S2_w08_t1_s06.wav',8,6.0,80.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s47.wav,'S2_w08_t1_s47.wav',8,47.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s40.wav,'S2_w08_t1_s40.wav',8,40.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s34.wav,'S2_w08_t1_s34.wav',8,34.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s49.wav,'S2_w08_t1_s49.wav',8,49.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s27.wav,'S2_w08_t1_s27.wav',8,27.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s61.wav,'S2_w08_t1_s61.wav',8,61.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s60.wav,'S2_w08_t1_s60.wav',8,60.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s43.wav,'S2_w08_t1_s43.wav',8,43.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s19.wav,'S2_w08_t1_s19.wav',8,19.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s01.wav,'S2_w08_t1_s01.wav',8,1.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s32.wav,'S2_w08_t1_s32.wav',8,32.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s25.wav,'S2_w08_t1_s25.wav',8,25.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s10.wav,'S2_w08_t1_s10.wav',8,10.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s29.wav,'S2_w08_t1_s29.wav',8,29.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s38.wav,'S2_w08_t1_s38.wav',8,38.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s21.wav,'S2_w08_t1_s21.wav',8,21.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s15.wav,'S2_w08_t1_s15.wav',8,15.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s18.wav,'S2_w08_t1_s18.wav',8,18.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s52.wav,'S2_w08_t1_s52.wav',8,52.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s14.wav,'S2_w08_t1_s14.wav',8,14.0,80.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s20.wav,'S2_w08_t1_s20.wav',8,20.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s04.wav,'S2_w08_t1_s04.wav',8,4.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s67.wav,'S2_w08_t1_s67.wav',8,67.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s45.wav,'S2_w08_t1_s45.wav',8,45.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s09.wav,'S2_w08_t1_s09.wav',8,9.0,80.0,1.0,0,1
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s33.wav,'S2_w08_t1_s33.wav',8,33.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s41.wav,'S2_w08_t1_s41.wav',8,41.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s30.wav,'S2_w08_t1_s30.wav',8,30.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s59.wav,'S2_w08_t1_s59.wav',8,59.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s56.wav,'S2_w08_t1_s56.wav',8,56.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s08.wav,'S2_w08_t1_s08.wav',8,8.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s53.wav,'S2_w08_t1_s53.wav',8,53.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s35.wav,'S2_w08_t1_s35.wav',8,35.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s63.wav,'S2_w08_t1_s63.wav',8,63.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s12.wav,'S2_w08_t1_s12.wav',8,12.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s57.wav,'S2_w08_t1_s57.wav',8,57.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s11.wav,'S2_w08_t1_s11.wav',8,11.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s66.wav,'S2_w08_t1_s66.wav',8,66.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s36.wav,'S2_w08_t1_s36.wav',8,36.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s03.wav,'S2_w08_t1_s03.wav',8,3.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s55.wav,'S2_w08_t1_s55.wav',8,55.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s48.wav,'S2_w08_t1_s48.wav',8,48.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s07.wav,'S2_w08_t1_s07.wav',8,7.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s39.wav,'S2_w08_t1_s39.wav',8,39.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s13.wav,'S2_w08_t1_s13.wav',8,13.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s64.wav,'S2_w08_t1_s64.wav',8,64.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s44.wav,'S2_w08_t1_s44.wav',8,44.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s31.wav,'S2_w08_t1_s31.wav',8,31.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s16.wav,'S2_w08_t1_s16.wav',8,16.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s22.wav,'S2_w08_t1_s22.wav',8,22.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s23.wav,'S2_w08_t1_s23.wav',8,23.0,60.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s62.wav,'S2_w08_t1_s62.wav',8,62.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s28.wav,'S2_w08_t1_s28.wav',8,28.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s02.wav,'S2_w08_t1_s02.wav',8,2.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s37.wav,'S2_w08_t1_s37.wav',8,37.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w08_t01/S2_w08_t1_s65.wav,'S2_w08_t1_s65.wav',8,65.0,20.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s08.wav,'S2_w37_t1_s08.wav',37,8.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s63.wav,'S2_w37_t1_s63.wav',37,63.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s72.wav,'S2_w37_t1_s72.wav',37,72.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s19.wav,'S2_w37_t1_s19.wav',37,19.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s65.wav,'S2_w37_t1_s65.wav',37,65.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s40.wav,'S2_w37_t1_s40.wav',37,40.0,60.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s57.wav,'S2_w37_t1_s57.wav',37,57.0,80.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s16.wav,'S2_w37_t1_s16.wav',37,16.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s24.wav,'S2_w37_t1_s24.wav',37,24.0,40.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s31.wav,'S2_w37_t1_s31.wav',37,31.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s62.wav,'S2_w37_t1_s62.wav',37,62.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s03.wav,'S2_w37_t1_s03.wav',37,3.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s23.wav,'S2_w37_t1_s23.wav',37,23.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s10.wav,'S2_w37_t1_s10.wav',37,10.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s27.wav,'S2_w37_t1_s27.wav',37,27.0,40.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s28.wav,'S2_w37_t1_s28.wav',37,28.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s56.wav,'S2_w37_t1_s56.wav',37,56.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s51.wav,'S2_w37_t1_s51.wav',37,51.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s70.wav,'S2_w37_t1_s70.wav',37,70.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s73.wav,'S2_w37_t1_s73.wav',37,73.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s05.wav,'S2_w37_t1_s05.wav',37,5.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s54.wav,'S2_w37_t1_s54.wav',37,54.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s74.wav,'S2_w37_t1_s74.wav',37,74.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s55.wav,'S2_w37_t1_s55.wav',37,55.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s68.wav,'S2_w37_t1_s68.wav',37,68.0,80.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s20.wav,'S2_w37_t1_s20.wav',37,20.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s49.wav,'S2_w37_t1_s49.wav',37,49.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s26.wav,'S2_w37_t1_s26.wav',37,26.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s09.wav,'S2_w37_t1_s09.wav',37,9.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s58.wav,'S2_w37_t1_s58.wav',37,58.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s17.wav,'S2_w37_t1_s17.wav',37,17.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s02.wav,'S2_w37_t1_s02.wav',37,2.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s12.wav,'S2_w37_t1_s12.wav',37,12.0,80.0,1.0,0,1
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s67.wav,'S2_w37_t1_s67.wav',37,67.0,80.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s38.wav,'S2_w37_t1_s38.wav',37,38.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s60.wav,'S2_w37_t1_s60.wav',37,60.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s25.wav,'S2_w37_t1_s25.wav',37,25.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s01.wav,'S2_w37_t1_s01.wav',37,1.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s29.wav,'S2_w37_t1_s29.wav',37,29.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s79.wav,'S2_w37_t1_s79.wav',37,79.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s71.wav,'S2_w37_t1_s71.wav',37,71.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s82.wav,'S2_w37_t1_s82.wav',37,82.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s06.wav,'S2_w37_t1_s06.wav',37,6.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s80.wav,'S2_w37_t1_s80.wav',37,80.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s53.wav,'S2_w37_t1_s53.wav',37,53.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s44.wav,'S2_w37_t1_s44.wav',37,44.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s37.wav,'S2_w37_t1_s37.wav',37,37.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w37_t01/S2_w37_t1_s07.wav,'S2_w37_t1_s07.wav',37,7.0,100.0,1.0,1,1
