F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename,study,statement,session,participant,accuracy,confidence_level,confidence_type,free_cued_recall
34.465763,0.062894285,33.165142,34.54558,35.280552,2.1154099,9.589416,0.0,10.784162,2.4158149,0.39786685,0.75625914,0.15394524,0.28873858,0.644584,0.49063876,4.7943664,3.0285385,1.798656,1.106569,0.24241352,0.40245444,17.582401,0.5592131,7.0009317,1.6012356,6.2192097,1.6099616,5.8856397,1.6195475,0.012179434,1.1608869,0.9681822,0.53140444,6.9414997,0.49574694,1.5220888,5.6493444,16.116425,0.43585652,465.9695,0.36534137,1152.0627,0.1707207,-123.84639,-0.76189035,1429.703,0.15038861,913.21155,0.2517332,-120.65437,-0.7536487,2456.9033,0.099948674,749.58264,0.27121025,-123.00702,-0.717694,-12.215402,-0.41403612,21.631693,0.29673553,0.0007005026,40.153526,-0.014467403,-0.65845025,0.3110286,0.36613297,25.48444,0.31467104,-0.7789248,-17.056845,1.4375362,7.968086,-0.6017397,-15.119577,-17.884813,29.39632,-0.05707934,-0.006631162,0.18977915,1.5267177,1.6975309,0.24181817,0.2798317,0.39999998,0.63138294,-37.159588,'S2_w30_t1_s27.wav',1000,27.0,1000,30,1,80.0,1.0,2
33.821217,0.10709124,33.9858,34.644478,35.577232,1.5914307,421.9092,396.43607,113.40106,193.95317,0.33185872,0.44858536,0.18400237,0.30724406,0.44767508,0.2636727,2.8378677,2.5134733,1.9299111,1.2177037,0.20504484,0.52564454,21.930725,0.4360552,16.158348,0.48758605,9.229625,1.0972123,3.479395,3.1234808,0.042539094,1.9552916,1.3113858,0.4485962,5.1460896,0.741086,8.149859,0.95606303,26.840633,0.2846042,456.81,0.2855308,1251.9271,0.13990073,-92.92081,-1.0188308,1483.506,0.14638107,1116.3099,0.36163053,-99.17568,-0.8493987,2508.5962,0.0827026,854.68634,0.3858857,-102.21904,-0.7979262,-19.600801,-0.23623191,28.401312,0.18595092,-0.004134969,-6.845898,-0.020969499,-0.46073782,0.24932563,0.4622861,26.144472,0.3273846,17.44514,0.51457244,8.26739,1.3737091,-0.94442946,-11.065592,-18.222683,28.45631,-0.05030446,-0.0124421865,0.14756826,2.9661016,2.2759602,0.24249999,0.25803342,0.18666665,0.2102908,-38.129276,'S2_w26_t1_s24.wav',1000,24.0,1000,26,1,,,2
30.17053,0.18033667,22.822573,33.177856,34.25983,11.437258,240.61081,151.90787,59.06927,57.744305,0.23370238,0.3394833,0.16083308,0.20963939,0.30755594,0.14672287,1.8024898,1.2004169,1.4565976,1.080718,0.1054225,0.23493707,15.538967,0.45714334,14.592129,0.3319682,13.274773,0.6640921,7.602008,1.2292807,0.042177193,1.5086071,1.1841846,0.52406996,2.9119844,1.2023125,7.5708995,2.247254,21.86648,0.5655262,433.9884,0.21955542,1227.1128,0.1687956,-126.728455,-0.7430339,1590.6343,0.13215205,906.2525,0.46721697,-130.09613,-0.6596506,2562.1003,0.06626794,934.2044,0.36631304,-130.59958,-0.65056455,-18.738316,-0.2121872,26.828962,0.16893353,-0.030694187,-0.79039055,-0.018882312,-0.4626499,0.11923387,0.23286211,21.428421,0.24609518,17.43564,0.26993287,16.171833,0.73707414,3.7249165,2.8215787,-18.116348,27.811596,-0.06604488,-0.006746285,0.096873134,2.8225806,1.832994,0.20333333,0.14583094,0.289,0.32983178,-43.87596,'S2_w09_t1_s37.wav',1000,37.0,1000,9,0,80.0,1.0,2
35.819984,0.09040035,35.87821,36.79367,37.22602,1.3478127,45.748924,38.111202,19.188871,14.168062,0.4466236,0.57769233,0.23356348,0.3675274,0.6322515,0.39868802,3.5342484,2.362298,3.3454483,1.6717161,0.2046165,0.57207316,16.796022,0.6724339,4.228236,2.9505484,6.536781,2.2383761,-0.39319235,-26.040848,0.032338843,1.2411916,1.2280563,0.38472876,4.126911,0.6617584,3.7876396,1.3567283,15.101033,0.6168015,622.20447,0.361715,1294.7181,0.16580059,-107.673,-0.86940765,1632.0963,0.20339383,1040.1462,0.42808512,-99.41503,-0.9097657,2680.508,0.10020743,940.6074,0.5027461,-103.29781,-0.8423472,-10.236229,-0.59729785,21.316504,0.4028927,-0.01917794,-1.5909561,-0.0108606685,-1.0241932,0.23608632,0.5892188,20.632954,0.34994516,2.3769734,5.495186,5.12703,2.8754585,-2.922208,-3.6312242,-10.01575,21.010155,-0.04760625,-0.0053124633,0.17477229,3.0927837,2.1276596,0.24499999,0.09233092,0.26999998,0.14696938,-39.184147,'S2_w37_t1_s06.wav',1000,6.0,1000,37,1,,,1
32.634163,0.1553954,32.10872,32.8179,36.41086,4.3021393,269.2153,276.8162,46.5081,45.195076,0.33376884,0.7204949,0.1717346,0.20514868,0.48660293,0.31486833,3.6769316,3.037651,2.3043768,1.6316137,0.24852842,0.49690267,17.215385,0.34367186,9.636884,0.8378846,12.189449,0.9187775,7.0308466,1.6923819,0.03701411,2.0184872,1.4088516,0.45441124,3.291221,1.1978017,2.5316198,7.689023,16.22464,1.150259,507.2018,0.52208674,1057.3314,0.2732602,-131.26422,-0.71382403,1531.1226,0.1856685,846.82733,0.24355604,-127.664345,-0.7063654,2535.7063,0.10855754,856.42065,0.4080239,-130.21654,-0.6670795,-13.394949,-0.44738188,22.893353,0.2747158,-0.007289208,-3.8123903,-0.01878931,-0.58648616,0.3259488,0.5028324,20.96332,0.3288768,5.900513,1.859272,11.68858,1.4139884,-1.2893481,-10.450758,-17.440252,26.93941,-0.05223053,-0.008254756,0.2004909,1.6742771,1.0736196,0.3542857,0.34772143,0.48624998,0.61167675,-37.785286,S2_w01_t1_s20.wav',1000,20.0,1000,1,1,40.0,1.0,2
23.13397,0.09279437,22.019672,23.20031,23.544352,1.5246792,96.74149,123.14444,29.117306,1.1396332,0.17414556,0.63025576,0.12214824,0.12744193,0.18784131,0.06569307,1.6254213,1.4205816,1.8428429,2.0927215,0.04909486,0.74145615,10.581956,0.61506957,11.802506,0.42159125,9.04214,0.5021351,10.784271,0.83019066,0.021203024,2.1378813,1.4986725,0.5897537,-2.4582334,-1.580797,-1.8505694,-3.1200871,16.15596,0.5213006,462.12506,0.37980965,1146.3228,0.16046256,-159.25925,-0.5054375,1449.8871,0.13729542,954.19604,0.26512048,-161.90936,-0.46536773,2439.072,0.10121311,687.0581,0.3176367,-162.75401,-0.4532324,-16.013071,-0.29160622,23.979946,0.29234117,-0.025872918,-1.0726378,-0.015581948,-0.43751693,0.08741005,0.6203459,21.164757,0.22700228,9.671491,0.96785617,10.156411,0.74196,-1.2643982,-7.9418974,-22.890709,34.568325,-0.09440907,-0.0028884425,0.03902224,0.79817563,0.5733945,0.354,0.27074713,1.14,2.0121546,-45.46201,'S2_w60_t1_s21.wav',1000,21.0,1000,60,0,,,2
26.570915,0.06263583,24.484987,26.69079,28.426342,3.9413548,70.28354,59.895027,9.045742,5.926543,0.346572,0.46646395,0.1800352,0.31547818,0.5152788,0.3352436,4.6780615,2.5019953,2.5651424,1.4806062,0.21918505,0.31840208,19.258173,0.3097118,11.562683,0.46227095,14.175987,0.44876915,2.9061048,3.8605876,0.02158596,1.0616794,1.2876366,0.570644,1.9920508,1.3525174,4.0006247,1.6990746,22.873129,0.2466043,519.9724,0.46384877,1257.2086,0.14339264,-88.59123,-1.0749971,1554.107,0.19092038,889.28876,0.29998088,-90.72512,-0.97094244,2587.9185,0.1357507,620.51135,0.27598557,-92.97523,-0.92699337,-14.4679785,-0.28796482,22.111359,0.23807476,-0.0038388046,-8.496084,-0.011849504,-0.75960845,0.24995549,0.26086247,22.888454,0.20094661,10.470659,0.56792617,15.089641,0.50378275,-1.7733824,-6.1667085,-17.214523,27.420696,-0.05555263,-0.00581717,0.18335156,3.196347,2.8037386,0.19999999,0.14899665,0.11571428,0.07384484,-39.676117,'S2_w05_t1_s19.wav',1000,19.0,1000,5,1,60.0,1.0,2
32.155704,0.07574465,31.044563,33.04036,33.773067,2.7285042,160.97513,61.74386,72.8542,95.12036,0.52309275,0.46017927,0.31622952,0.49175844,0.7471876,0.4309581,2.9866855,1.1340568,2.47209,1.2206486,0.19534653,0.4862598,18.979347,0.5479071,0.034985323,302.8736,-4.513064,-2.6227548,-12.982385,-0.959795,0.018436741,2.6862621,0.9116531,0.52099395,4.776418,0.99850595,-2.5391884,-2.9744477,13.89789,0.5377871,456.15372,0.19627397,1125.2931,0.15038227,-78.51309,-1.247878,1371.5625,0.10524147,916.6163,0.2175193,-76.86993,-1.2745178,2566.0112,0.057240397,642.3247,0.4461908,-84.76835,-1.081087,-8.743962,-0.41812062,20.968807,0.20990673,-0.015557632,-1.3626544,-0.017535241,-0.75674164,0.23142284,0.41113064,24.321842,0.23208871,-5.5284142,-1.7377928,-6.8663325,-1.6505418,-17.441,-0.69138175,-9.85198,21.484186,-0.045889474,-0.008813624,0.14673562,2.9268293,1.5,0.39333332,0.19067132,0.1875,0.18793283,-36.790287,'S2_w43_t1_s14.wav',1000,14.0,1000,43,1,80.0,1.0,2
24.926891,0.063901395,23.121754,25.199482,26.160559,3.038805,15.55171,9.132276,-0.7767235,14.267928,0.5240386,0.6619704,0.17511682,0.47031394,0.8004799,0.62536305,8.177343,5.6874824,5.1292276,2.7253015,0.2990848,0.58123195,17.575533,0.60039014,6.8892555,1.3441039,10.116724,0.78243697,5.8565173,1.8047582,0.01522069,1.1404829,1.1408858,0.5825603,1.9659044,1.2604065,4.1985307,1.6428964,21.752283,0.33784527,521.66797,0.5874361,1170.0238,0.20128776,-79.06357,-1.2712982,1515.4204,0.19891787,816.01807,0.21293798,-79.67966,-1.1966959,2588.881,0.1351035,764.8268,0.35100254,-84.1705,-1.0891159,-11.288361,-0.3856559,20.386318,0.27205825,0.009845557,2.6357207,-0.008827831,-0.9563025,0.36123312,0.547366,22.114578,0.4147347,4.763821,2.310794,9.725249,0.95334744,2.2447011,4.7558928,-16.402102,27.656075,-0.0554204,-0.0019139509,0.20874855,2.695418,1.0928962,0.55,0.29094672,0.274,0.23644026,-34.820152,S2_w013_t1_s06.wav',1000,6.0,1000,13,1,,,1
22.766682,0.0059956624,22.655863,22.705772,22.933907,0.27804375,5.8883796,2.3581073,4.403237,1.4498982,0.25926137,0.74376535,0.1534791,0.168185,0.32495078,0.17147169,4.182429,4.617232,2.411961,0.42927414,0.09114207,1.0426015,13.131969,0.5188674,10.645748,0.52286047,11.861695,0.38860202,11.861405,0.46923837,0.029989215,0.82657874,1.6904405,0.33378926,-3.0459242,-0.8495497,0.67476094,4.13243,20.59748,0.1262197,368.31522,0.03648927,1070.154,0.11041269,-159.82831,-0.48412162,1414.4529,0.019422406,624.17487,0.16695485,-163.18774,-0.4349357,2490.668,0.012158064,606.351,0.2032515,-163.94336,-0.42393577,-15.753097,-0.316,25.03745,0.28266063,-0.016511222,-2.3218522,-0.018430918,-0.3890138,0.22002909,0.63323617,21.397429,0.109502666,9.724846,0.7812956,16.645042,0.25859362,8.503593,0.9780326,-18.353275,28.86511,-0.07491945,-0.0031979114,0.06157686,1.7699115,1.8518519,0.099999994,0.0,0.27666664,0.23299976,-41.82554,'S2_w31_t1_s18.wav',1000,18.0,1000,31,1,100.0,1.0,2
22.716192,0.10235671,20.418913,23.687511,24.546623,4.1277103,57.87731,59.864925,117.33939,114.2726,0.3539578,0.58200765,0.15954536,0.31261292,0.50446874,0.34492338,2.4345698,1.734471,2.1100671,0.73333645,0.17363071,0.6121405,18.396275,0.3630341,9.587315,0.61255354,10.041629,0.67697936,4.1550016,2.7818003,0.034204204,1.6396513,1.4729246,0.50596267,0.23445494,13.108751,4.605458,1.2488528,24.824194,0.26744133,494.48694,0.3457007,1234.2936,0.10487543,-112.68199,-0.8729736,1518.9417,0.16265889,877.1283,0.25117025,-114.09485,-0.82246596,2666.247,0.0729097,624.9843,0.45052227,-116.93448,-0.7771331,-14.418777,-0.34516194,23.983503,0.22119935,-0.007777536,-3.274791,-0.0077887517,-1.5058175,0.23136844,0.40941772,24.079332,0.1738375,11.71476,0.60180646,12.378932,0.62811446,-2.7712436,-3.546098,-16.082773,26.893625,-0.06407586,-0.00038413797,0.1323467,1.8987342,1.9607843,0.21666665,0.24280766,0.2025,0.13102958,-39.058807,'S2_w02_t1_s77.wav',1000,77.0,1000,2,1,,,2
25.295595,0.18440782,20.927284,26.26827,30.573448,9.646164,389.19107,0.0,-255.71947,0.0,0.20313956,0.23893112,0.159482,0.18212031,0.24204504,0.08256304,1.3609942,0.70192254,0.8347088,0.79633677,0.15987448,0.12170616,14.586447,0.3586815,13.257675,0.33990824,11.478491,0.41373187,8.706591,0.7097265,0.25894183,0.519759,1.0565157,0.4690432,-3.0183685,-1.248906,-1.2761793,-3.3614075,16.840954,0.39437377,409.7407,0.028449498,993.5307,0.026029818,-192.57944,-0.20153151,1440.428,0.016514117,689.46625,0.08387631,-193.2521,-0.18466073,2409.739,0.010754089,683.2543,0.06191702,-193.3031,-0.18346393,-13.685288,-0.13363662,22.386591,0.10243007,-0.021219332,-0.43488535,-0.024957072,-0.23195784,0.15489985,0.22537582,21.498638,0.09277141,3.7866802,0.85719764,10.746731,0.28973696,2.7821696,1.1090932,-18.374273,29.13815,-0.059601318,-0.009279404,0.16084903,3.0701754,0.44843048,0.08,0.0,1.06,0.35,-45.879646,'S2_w08_t1_s23.wav',1000,23.0,1000,8,0,60.0,2.0,2
23.044302,0.026837628,22.556498,23.009739,23.556013,0.99951553,31.824606,32.319695,9.41507,6.46404,0.2728413,0.41742286,0.16213259,0.2609081,0.3525709,0.1904383,1.9990069,1.5635548,1.455222,0.80494934,0.19474913,0.27069157,18.989798,0.43472385,11.327243,0.5413899,11.157463,0.8006289,9.76544,1.0052208,0.02659345,0.88775295,1.6684974,0.5737458,-1.4784368,-2.2841144,-0.5590463,-11.327849,20.874992,0.23922715,444.29333,0.3818509,1151.7255,0.11666718,-122.56278,-0.78667164,1462.8573,0.13019915,829.3287,0.25816807,-128.73412,-0.68477684,2473.7222,0.08401326,766.9182,0.28613344,-129.86223,-0.6687326,-17.173574,-0.17964713,25.193027,0.19069067,-0.024125779,-1.4481143,-0.017046718,-0.431105,0.22296648,0.22602127,25.018839,0.2502217,12.172222,0.5034302,14.680004,0.7766115,10.1373415,1.2139208,-17.448103,29.074402,-0.058985863,-0.007016075,0.17787132,2.9906542,1.509434,0.24749999,0.14905955,0.35,0.39752007,-41.222603,'S2_w24_t1_s64.wav',1000,64.0,1000,24,0,80.0,2.0,2
22.616455,0.17098904,19.25923,20.959795,26.353025,7.093796,61.994843,53.532738,41.74778,74.34519,0.5830463,0.56648046,0.30202988,0.5372731,0.7455141,0.44348422,5.227605,2.8834002,2.228531,1.2565101,0.38212684,0.97874314,20.806868,0.45443162,7.5339046,1.0854282,10.768401,1.1080675,-10.079064,-1.7295573,0.033502672,1.5623837,1.4545753,0.5717788,-0.54181904,-6.649827,-0.27875763,-21.570496,17.770075,0.4142029,522.7715,0.38910404,1199.2108,0.14653517,-51.46216,-1.7135592,1580.4015,0.21538153,834.6368,0.36943257,-59.80917,-1.3639092,2604.961,0.11085224,688.2434,0.35496104,-62.78691,-1.2692479,-14.819588,-0.3430467,22.001186,0.25576663,0.008847564,3.6697912,-0.026405556,-0.6476099,0.45592496,0.90164745,24.686062,0.29895833,7.8939714,1.0671313,10.789028,1.2065376,-14.850645,-1.1112047,-11.925487,21.667328,-0.04878336,-0.0037577243,0.18185799,2.5948105,1.2121212,0.6016667,0.26679683,0.20333333,0.18454146,-30.887173,'S2_w58_t1_s01.wav',1000,1.0,1000,58,1,100.0,1.0,1
32.9852,0.118780054,33.07952,34.245567,34.554695,1.475174,245.63574,199.29993,7.1797523,13.16581,0.2205074,0.292279,0.16414784,0.19941993,0.2620224,0.09787457,1.0019051,0.9410861,0.6410138,0.4685485,0.12241768,0.2136974,13.930569,0.62042195,14.723627,0.4021051,10.898311,0.40986446,5.8878613,1.2451124,0.039800517,0.57389593,1.3375013,0.4453707,2.786232,0.9487318,3.1639075,2.770933,22.30614,0.28282854,421.26654,0.14090833,1167.5225,0.234288,-148.36818,-0.5674756,1502.7506,0.06790178,912.42145,0.21386531,-152.68083,-0.4969397,2541.4973,0.049551442,769.6833,0.36711007,-153.26277,-0.48914087,-19.627018,-0.15915602,28.756306,0.17186247,-0.03211984,-0.6129832,-0.020922694,-0.34466413,0.13327529,0.24365932,22.18582,0.12967812,16.358318,0.3354008,12.874414,0.4583034,3.0395458,2.5473351,-17.190437,26.708515,-0.06466792,-0.009978801,0.117954046,1.8276763,1.8617021,0.13571428,0.16910328,0.38142857,0.40055063,-45.19787,'S2_w27_t1_s20.wav',1000,20.0,1000,27,1,60.0,1.0,2
22.127361,0.04456353,21.490559,21.895802,22.739801,1.2492428,46.767925,28.214178,48.04534,50.800003,0.3814424,0.36064434,0.23405918,0.3979443,0.49613255,0.26207337,3.7035317,2.3297117,2.851241,1.3218224,0.24056292,0.26510763,20.501143,0.49317816,13.484108,0.46114552,12.962801,0.7686838,1.818072,6.793421,0.020575693,0.63398594,1.7307804,0.50950015,-0.861369,-3.178444,0.6555764,6.840699,25.31614,0.26498938,617.0229,0.408068,1251.3141,0.13282852,-85.316086,-1.1129223,1691.3528,0.21165632,883.927,0.28686535,-92.6085,-0.9480728,2754.966,0.14240675,756.9217,0.4718043,-95.14287,-0.9000325,-15.54711,-0.24401338,23.644547,0.20108548,-0.0062531284,-3.096449,-0.014089571,-0.8097295,0.26523998,0.21654218,26.22946,0.27077016,11.544219,0.5742457,11.559356,0.9297004,2.2260807,5.878508,-13.900598,23.258047,-0.040087804,-0.008733261,0.21418668,5.952381,3.0674846,0.17799999,0.09239048,0.12399999,0.1332066,-38.89606,S2_w011_t1_s34.wav',1000,34.0,1000,11,1,100.0,1.0,2
25.980083,0.11148582,24.760279,25.243443,25.68374,0.9234619,40.73835,0.0,-64.74906,47.976128,0.33637053,0.6192627,0.16428353,0.21705784,0.5197063,0.3554228,3.2679443,1.8307389,3.4183147,2.0147417,0.1210891,0.8185057,15.127303,0.44229627,11.123701,0.52827746,13.400009,0.6652626,3.771517,2.9264636,0.03647149,1.6799744,1.5377121,0.39574915,1.2173795,2.0711234,1.8109877,3.5787947,21.065205,0.21578963,590.6666,0.48540884,1192.2878,0.2122777,-128.28278,-0.7486297,1624.8087,0.2190384,773.12103,0.30225566,-125.723236,-0.7417723,2710.6409,0.14727819,503.33917,0.44965324,-127.85628,-0.7081525,-11.242512,-0.3774483,18.998554,0.308006,-0.0070178336,-3.3110619,-0.009314448,-1.0386256,0.21609315,0.3700746,20.748108,0.2871667,7.982152,0.9424734,15.331017,0.8771721,-5.276187,-2.0592988,-18.916666,28.995722,-0.06551025,-0.005877419,0.06344961,2.640264,0.6711409,0.57,0.08,0.5966667,0.5771385,-40.060394,'S2_w05_t1_s47.wav',1000,47.0,1000,5,0,80.0,1.0,2
31.575125,0.14314154,31.06324,32.86592,33.98417,2.920929,217.49239,97.630455,41.97099,44.325943,0.3387018,0.41428784,0.18865855,0.32621276,0.46961904,0.2809605,2.7734983,1.8113862,2.1131113,1.3604198,0.12988654,0.51824677,17.775902,0.58494765,15.890966,0.48911145,7.4995174,1.5659435,0.4101633,32.469376,0.05672291,1.9542991,1.1406004,0.56203425,3.9059167,1.3210894,4.8759966,2.3916202,26.899042,0.42168388,451.43475,0.22808726,1234.5983,0.18855745,-97.0961,-0.99585634,1505.4447,0.14295414,992.50714,0.3137496,-105.55513,-0.8164318,2597.5366,0.07229372,834.867,0.53560024,-108.44872,-0.7682699,-18.247988,-0.29515666,27.199066,0.24515486,-0.009268272,-2.168921,-0.021679819,-0.5602338,0.16279013,0.3402496,23.661598,0.32489884,17.348627,0.4513049,6.97085,2.0260077,-5.5466514,-2.2835586,-15.820194,25.0126,-0.0523213,-0.009138786,0.095026486,3.6624205,2.8892455,0.17277779,0.13269873,0.15222222,0.15925366,-39.778152,'S2_w48_t1_s41.wav',1000,41.0,1000,48,0,80.0,1.0,2
27.547865,0.20613627,24.105936,25.236908,31.998953,7.893017,598.81,775.71405,109.94419,59.82937,0.31658882,0.37263712,0.2034874,0.3078323,0.41152436,0.20803696,3.1345491,1.1240196,0.9575202,0.5953367,0.118652835,0.52337706,18.531937,0.5085307,15.138669,0.43599826,11.118514,0.68817675,-3.35275,-3.7517853,0.10692537,1.4280567,1.5261314,0.5059495,0.75484073,5.051839,7.515784,1.1044946,25.10817,0.35119346,410.79,0.17783226,1221.0789,0.17275916,-73.216736,-1.3764288,1381.8994,0.0978942,982.89026,0.3040769,-79.76179,-1.1123385,2580.0068,0.042414457,544.58466,0.5712682,-83.561134,-1.0277294,-17.468248,-0.26574993,25.974794,0.23080686,-0.010207766,-2.275837,-0.019655136,-0.3233076,0.14672355,0.38759255,23.525421,0.22723404,14.915094,0.4942284,10.217728,0.8491181,-8.5892,-1.312439,-17.081593,27.041876,-0.06257067,-0.0074677235,0.07234311,3.3783784,2.097902,0.29666665,0.19482185,0.1175,0.12891373,-41.23241,'S2_w43_t1_s43.wav',1000,43.0,1000,43,1,100.0,2.0,2
34.899696,0.13151893,35.033665,36.179512,37.277634,2.243969,740.0234,616.596,66.82304,73.07932,0.3834362,0.34461617,0.26584077,0.37070245,0.5175821,0.25174135,3.0471895,1.970685,1.6326789,0.81335336,0.23015237,0.17354387,20.789328,0.37485155,7.9838705,0.98426247,9.004053,0.97732383,-0.9376832,-11.202224,0.023013435,1.658536,1.0646572,0.5491181,6.1987276,0.6623727,1.9475296,4.993343,17.797329,0.43936676,519.5643,0.3850685,1175.2683,0.18738528,-79.053986,-1.1605576,1514.6016,0.13668701,913.3436,0.33889207,-78.015656,-1.0599651,2671.7668,0.083596244,675.79614,0.56513053,-82.05764,-0.97456104,-14.163714,-0.32127285,23.337921,0.27218428,-0.004065301,-5.7569213,-0.015550613,-0.587645,0.2420665,0.15094747,24.044407,0.24869177,7.2744894,1.1246051,8.543195,1.1316782,-4.400747,-2.2030542,-14.721702,25.585213,-0.035068166,-0.0098311175,0.2077226,3.901734,2.3323617,0.2775,0.2993639,0.13125,0.1630136,-39.6607,'S2_w47_t1_s36.wav',1000,36.0,1000,47,1,80.0,1.0,2
32.23118,0.1330795,32.319115,32.88805,34.2347,1.9155846,138.15152,75.10943,56.319206,48.618076,0.35999218,0.7249003,0.1600774,0.2901254,0.4861233,0.3260459,2.980124,2.032165,2.7190213,2.593204,0.2607843,0.33584473,18.88384,0.46952602,9.3727455,0.9475351,6.6361256,1.358563,0.40879956,35.148724,0.022116428,2.337089,1.014991,0.5658595,4.8585243,0.98703307,4.794677,1.9627535,25.975382,0.40588135,464.37393,0.28282908,1241.3035,0.13779843,-110.44214,-0.89063907,1462.604,0.162755,948.7874,0.38775003,-114.05352,-0.80573,2656.9438,0.065567665,901.5155,0.4844157,-119.26713,-0.722424,-14.470801,-0.5090346,26.339539,0.27937824,0.0052069654,4.4053607,-0.016947294,-0.68308413,0.30516624,0.36195314,26.064137,0.24135537,8.852997,1.2849108,4.0462337,2.9035552,-9.923316,-1.3998263,-17.877647,28.937279,-0.0495564,-0.007056007,0.2237612,1.3533835,1.2121212,0.37375,0.42561534,0.48857144,0.16762444,-38.36894,'S2_w21_t1_s36.wav',1000,36.0,1000,21,0,,,2
30.322945,0.23182204,18.942196,34.32082,34.814556,15.87236,541.92926,0.0,-12.816184,0.0,0.18173952,0.19103962,0.15664153,0.16768557,0.20827144,0.051629916,0.6479034,0.5125926,0.368437,0.23427618,0.2014737,0.15056804,14.264612,0.20701087,13.545652,0.26879963,14.978578,0.37417233,11.675052,0.3577162,0.01890873,0.2643007,2.512116,0.4862436,0.6128573,14.749551,-7.4235363,-0.47429436,11.886031,0.3821626,540.5698,0.3273542,1545.5952,0.07749143,-183.91672,-0.25856647,1692.6682,0.12955944,1056.7521,0.095139384,-183.63948,-0.25279298,2677.2012,0.069170184,985.6926,0.26204073,-183.61838,-0.25351143,-23.52901,-0.029739166,32.593014,0.04250477,-0.05466278,-0.19760203,-0.017299017,-0.33024997,0.24024884,0.058091547,20.969284,0.09046508,21.330559,0.09190399,17.668684,0.12929407,12.115215,0.30117443,-19.028673,29.229036,-0.06375678,-0.00814206,0.20077664,3.539823,1.8518519,0.044999998,0.024999999,0.31333333,0.28534576,-45.728573,'S2_w53_t1_s36.wav',1000,36.0,1000,53,1,100.0,1.0,2
